==Frequent itemsets (min_sup=1.0%)
[26-35,CS] => [N_INFRACTION] (Conf: 79.6296%, Supp: 1.7599%)
[MAX,N_INFRACTION,OTHER] => [DE] (Conf: 79.6296%, Supp: 1.7599%)
[MAX,Y_MENTAL_OBSV,nan] => [Y_INFRACTION] (Conf: 79.6296%, Supp: 1.1733%)
[125.25,DE,Y_GANG,Y_INFRACTION,Y_MENTAL_OBSV] => [BLACK] (Conf: 79.6296%, Supp: 1.7599%)
[18-25,N_GANG,N_INFRACTION,N_MENTAL_OBSV] => [DE] (Conf: 79.6154%, Supp: 2.824%)
[125.25,36-45,Y_MENTAL_OBSV] => [N_GANG] (Conf: 79.6117%, Supp: 1.1187%)
[N_MENTAL_OBSV,Y_INFRACTION] => [DE] (Conf: 79.6093%, Supp: 8.895%)
[36-45,MAX,N_INFRACTION] => [DE] (Conf: 79.6053%, Supp: 1.6508%)
[46-55,N_GANG,Y_INFRACTION] => [DE] (Conf: 79.5918%, Supp: 2.1282%)
[160.15,OTHER,Y_MENTAL_OBSV] => [N_GANG] (Conf: 79.5918%, Supp: 1.0641%)
[26-35,Y_GANG,Y_INFRACTION,Y_MENTAL_OBSV] => [MAX] (Conf: 79.5918%, Supp: 2.6603%)
[36-45,BLACK,DE,MIN,N_GANG] => [N_INFRACTION] (Conf: 79.5918%, Supp: 2.6603%)
[110-125.25,DE,Y_GANG,Y_MENTAL_OBSV] => [BLACK] (Conf: 79.5699%, Supp: 1.0095%)
[36-45,N_GANG,OTHER] => [N_INFRACTION] (Conf: 79.558%, Supp: 5.8936%)
[N_MENTAL_OBSV,Y_GANG,Y_INFRACTION] => [BLACK] (Conf: 79.5455%, Supp: 3.8199%)
[46-55,BLACK,Y_INFRACTION] => [DE] (Conf: 79.5082%, Supp: 1.3233%)
[36-45,Y_GANG,Y_INFRACTION] => [DE] (Conf: 79.5082%, Supp: 1.3233%)
[36-45,N_INFRACTION,N_MENTAL_OBSV,OTHER] => [DE] (Conf: 79.5082%, Supp: 2.6467%)
[DE] => [N_GANG] (Conf: 79.4994%, Supp: 63.6971%)
[36-45,DE,WHITE] => [N_INFRACTION] (Conf: 79.4872%, Supp: 1.6917%)
[MED,N_INFRACTION,N_MENTAL_OBSV,Y_GANG] => [BLACK] (Conf: 79.4872%, Supp: 1.6917%)
[265.03,BLACK,DE,N_GANG] => [N_INFRACTION] (Conf: 79.4872%, Supp: 1.6917%)
[36-45,MIN,N_GANG,OTHER,Y_MENTAL_OBSV] => [DE] (Conf: 79.4643%, Supp: 1.2142%)
[26-35,BLACK,MAX,Y_GANG,Y_MENTAL_OBSV] => [Y_INFRACTION] (Conf: 79.4595%, Supp: 2.0055%)
[36-45,MAX,N_GANG,Y_INFRACTION] => [Y_MENTAL_OBSV] (Conf: 79.4521%, Supp: 1.5825%)
[36-45,N_MENTAL_OBSV,OTHER] => [DE] (Conf: 79.4425%, Supp: 3.1105%)
[18-25,N_INFRACTION,N_MENTAL_OBSV] => [DE] (Conf: 79.4416%, Supp: 4.2701%)
[MED,N_GANG,WHITE,Y_MENTAL_OBSV] => [DE] (Conf: 79.4326%, Supp: 1.528%)
[BLACK,N_INFRACTION,Y_GANG,Y_MENTAL_OBSV] => [DE] (Conf: 79.4286%, Supp: 1.8963%)
[18-25,BLACK,MAX,N_MENTAL_OBSV] => [Y_GANG] (Conf: 79.4286%, Supp: 1.8963%)
[18-25,BLACK,MAX,N_MENTAL_OBSV] => [Y_INFRACTION] (Conf: 79.4286%, Supp: 1.8963%)
[MED,Y_GANG,Y_MENTAL_OBSV] => [DE] (Conf: 79.4239%, Supp: 2.633%)
[125.25,MED,Y_INFRACTION] => [N_GANG] (Conf: 79.4239%, Supp: 2.633%)
[36-45,MAX,Y_INFRACTION,Y_MENTAL_OBSV] => [DE] (Conf: 79.4118%, Supp: 1.8417%)
[36-45,DE,Y_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 79.3939%, Supp: 3.5744%)
[125.25,Y_GANG,Y_INFRACTION,Y_MENTAL_OBSV] => [BLACK] (Conf: 79.3939%, Supp: 1.7872%)
[120.10,Y_MENTAL_OBSV] => [N_GANG] (Conf: 79.3893%, Supp: 1.4188%)
[125.25,DE,MAX,Y_GANG,Y_INFRACTION,Y_MENTAL_OBSV] => [BLACK] (Conf: 79.3893%, Supp: 1.4188%)
[36-45,DE,Y_GANG,Y_INFRACTION] => [BLACK] (Conf: 79.3814%, Supp: 1.0505%)
[26-35,DE,Y_GANG,Y_INFRACTION,Y_MENTAL_OBSV] => [MAX] (Conf: 79.3814%, Supp: 2.101%)
[26-35,BLACK,Y_GANG,Y_INFRACTION,Y_MENTAL_OBSV] => [DE] (Conf: 79.3651%, Supp: 2.0464%)
[Y_MENTAL_OBSV] => [N_GANG] (Conf: 79.3528%, Supp: 44.8295%)
[36-45,MED,N_INFRACTION,N_MENTAL_OBSV] => [DE] (Conf: 79.3522%, Supp: 2.6739%)
[WHITE,Y_MENTAL_OBSV] => [DE] (Conf: 79.3388%, Supp: 3.9291%)
[36-45,N_GANG,N_INFRACTION] => [DE] (Conf: 79.3323%, Supp: 13.6153%)
[36-45,BLACK,MED,N_GANG,N_INFRACTION,Y_MENTAL_OBSV] => [DE] (Conf: 79.3296%, Supp: 1.9372%)
[N_GANG,WHITE] => [N_INFRACTION] (Conf: 79.3233%, Supp: 5.7572%)
[36-45,MAX,N_GANG,Y_INFRACTION,Y_MENTAL_OBSV] => [DE] (Conf: 79.3103%, Supp: 1.2551%)
[36-45,MAX] => [DE] (Conf: 79.3011%, Supp: 4.0246%)
[36-45,MED,N_MENTAL_OBSV] => [DE] (Conf: 79.2994%, Supp: 3.397%)
[MED,N_INFRACTION,Y_GANG] => [BLACK] (Conf: 79.2969%, Supp: 2.7694%)
[MAX,SSR] => [Y_INFRACTION] (Conf: 79.2857%, Supp: 1.5143%)
[46-55,N_GANG] => [N_INFRACTION] (Conf: 79.2812%, Supp: 10.2319%)
[MIN,OTHER,Y_MENTAL_OBSV] => [DE] (Conf: 79.2793%, Supp: 3.6016%)
[N_GANG,WHITE,Y_MENTAL_OBSV] => [DE] (Conf: 79.2507%, Supp: 3.7517%)
[140.25,DE] => [N_INFRACTION] (Conf: 79.2453%, Supp: 2.8649%)
[18-25,DE,N_INFRACTION,N_MENTAL_OBSV,Y_GANG] => [BLACK] (Conf: 79.2453%, Supp: 1.146%)
[18-25,MIN] => [N_INFRACTION] (Conf: 79.235%, Supp: 1.9782%)
[140.20,BLACK] => [N_INFRACTION] (Conf: 79.2308%, Supp: 1.4052%)
[MAX,N_GANG,N_INFRACTION,N_MENTAL_OBSV] => [DE] (Conf: 79.2079%, Supp: 1.0914%)
[125.25,36-45,DE,Y_MENTAL_OBSV] => [N_GANG] (Conf: 79.2079%, Supp: 1.0914%)
[46-55,MED,N_GANG,OTHER] => [DE] (Conf: 79.2%, Supp: 1.3506%)
[125.25,BLACK,N_GANG,Y_MENTAL_OBSV] => [MED] (Conf: 79.1878%, Supp: 2.1282%)
[BLACK,MED,N_INFRACTION] => [DE] (Conf: 79.1874%, Supp: 13.0286%)
[26-35,Y_GANG,Y_INFRACTION,Y_MENTAL_OBSV] => [DE] (Conf: 79.1837%, Supp: 2.6467%)
[26-35,N_GANG,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 79.1667%, Supp: 8.2947%)
[MED,WHITE,Y_MENTAL_OBSV] => [DE] (Conf: 79.1667%, Supp: 1.5553%)
[DE,MED,N_INFRACTION,Y_GANG] => [BLACK] (Conf: 79.1667%, Supp: 2.0737%)
[110-125.25,BLACK,N_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 79.1667%, Supp: 1.0368%)
[36-45,N_GANG,N_INFRACTION,WHITE,Y_MENTAL_OBSV] => [DE] (Conf: 79.1667%, Supp: 1.0368%)
[N_INFRACTION,SSR] => [nan] (Conf: 79.1667%, Supp: 3.3697%)
[OTHER,Y_GANG,Y_MENTAL_OBSV] => [DE] (Conf: 79.1667%, Supp: 1.8145%)
[26-35,BLACK,DE,MED,N_MENTAL_OBSV] => [N_GANG] (Conf: 79.1667%, Supp: 1.8145%)
[CS,N_GANG,N_INFRACTION,N_MENTAL_OBSV,nan] => [MIN] (Conf: 79.1667%, Supp: 1.296%)
[N_GANG,N_INFRACTION] => [DE] (Conf: 79.1617%, Supp: 45.6071%)
[46-55,BLACK,N_GANG] => [N_INFRACTION] (Conf: 79.1587%, Supp: 5.648%)
[18-25,DE,MAX,N_MENTAL_OBSV] => [Y_INFRACTION] (Conf: 79.1469%, Supp: 2.2783%)
[DE,MAX,N_MENTAL_OBSV,Y_GANG,Y_INFRACTION] => [BLACK] (Conf: 79.1469%, Supp: 2.2783%)
[BLACK,DE,MED] => [N_GANG] (Conf: 79.1466%, Supp: 15.6889%)
[MAX,N_MENTAL_OBSV,Y_GANG] => [DE] (Conf: 79.1328%, Supp: 3.9836%)
[18-25,BLACK,N_GANG,N_MENTAL_OBSV] => [DE] (Conf: 79.1209%, Supp: 1.9645%)
[26-35,N_MENTAL_OBSV,Y_GANG] => [BLACK] (Conf: 79.1165%, Supp: 2.6876%)
[DE,MED,N_MENTAL_OBSV,OTHER] => [N_INFRACTION] (Conf: 79.1123%, Supp: 4.1337%)
[18-25,N_INFRACTION,N_MENTAL_OBSV,Y_GANG] => [DE] (Conf: 79.1045%, Supp: 1.4461%)
[BLACK,Y_GANG] => [DE] (Conf: 79.0932%, Supp: 12.8513%)
[36-45,MAX,Y_INFRACTION] => [DE] (Conf: 79.0909%, Supp: 2.3738%)
[110-125.25,18-25,Y_GANG] => [BLACK] (Conf: 79.0909%, Supp: 1.1869%)
[265.03,BLACK,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 79.085%, Supp: 1.6508%)
[36-45,N_GANG,N_INFRACTION,WHITE] => [DE] (Conf: 79.085%, Supp: 1.6508%)
[18-25,Y_GANG] => [BLACK] (Conf: 79.084%, Supp: 7.0668%)
[MAX,N_MENTAL_OBSV,Y_GANG,Y_INFRACTION] => [BLACK] (Conf: 79.0698%, Supp: 2.7831%)
[26-35,MED,Y_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 79.0598%, Supp: 2.5239%)
[18-25,MED,Y_GANG,Y_INFRACTION] => [DE] (Conf: 79.0476%, Supp: 1.1323%)
[18-25,BLACK,N_MENTAL_OBSV] => [DE] (Conf: 79.0433%, Supp: 4.734%)
[BLACK,MAX,N_MENTAL_OBSV,Y_GANG] => [DE] (Conf: 79.0378%, Supp: 3.1378%)
[36-45,BLACK,N_GANG] => [DE] (Conf: 79.0267%, Supp: 9.3042%)
[MED,N_GANG,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 79.0222%, Supp: 12.1282%)
[N_MENTAL_OBSV] => [N_GANG] (Conf: 79.0216%, Supp: 34.3793%)
[265.03,Y_GANG] => [BLACK] (Conf: 79.021%, Supp: 1.5416%)
[36-45,Y_GANG,Y_MENTAL_OBSV] => [DE] (Conf: 79.021%, Supp: 1.5416%)
[36-45,BLACK,MED,N_GANG,N_INFRACTION] => [DE] (Conf: 79.0036%, Supp: 3.0286%)
[Y_GANG] => [DE] (Conf: 79.0026%, Supp: 16.4256%)
[140.20,MED] => [N_INFRACTION] (Conf: 79.0%, Supp: 1.0778%)
[MED,N_INFRACTION,Y_GANG,Y_MENTAL_OBSV] => [BLACK] (Conf: 79.0%, Supp: 1.0778%)
[36-45,BLACK,MED,N_INFRACTION,Y_MENTAL_OBSV] => [DE] (Conf: 79.0%, Supp: 2.1555%)
[18-25,BLACK,DE,N_MENTAL_OBSV,Y_GANG,Y_INFRACTION] => [MAX] (Conf: 78.9916%, Supp: 1.2824%)
[18-25,BLACK,N_MENTAL_OBSV,Y_GANG] => [DE] (Conf: 78.9883%, Supp: 2.7694%)
[18-25,BLACK,MED,N_INFRACTION,N_MENTAL_OBSV] => [DE] (Conf: 78.9855%, Supp: 1.487%)
[36-45,N_INFRACTION,WHITE] => [DE] (Conf: 78.9809%, Supp: 1.6917%)
[DE,MAX,OTHER,Y_GANG] => [Y_INFRACTION] (Conf: 78.9809%, Supp: 1.6917%)
[56-65,BLACK,N_GANG,Y_MENTAL_OBSV] => [N_INFRACTION] (Conf: 78.9773%, Supp: 1.8963%)
[26-35,MAX,Y_GANG,Y_INFRACTION,Y_MENTAL_OBSV] => [DE] (Conf: 78.9744%, Supp: 2.101%)
[DE,N_MENTAL_OBSV] => [N_GANG] (Conf: 78.9645%, Supp: 26.4256%)
[MED,N_MENTAL_OBSV] => [DE] (Conf: 78.9627%, Supp: 14.7476%)
[110-125.25,Y_GANG,Y_MENTAL_OBSV] => [BLACK] (Conf: 78.9474%, Supp: 1.0232%)
[18-25,DE,MIN] => [N_INFRACTION] (Conf: 78.9474%, Supp: 1.4325%)
[18-25,BLACK,DE,MAX,Y_INFRACTION] => [Y_GANG] (Conf: 78.9474%, Supp: 3.0696%)
[120.10,DE] => [N_GANG] (Conf: 78.9474%, Supp: 1.8417%)
[ASIAN,N_GANG] => [N_INFRACTION] (Conf: 78.9474%, Supp: 1.8417%)
[BLACK,N_MENTAL_OBSV,Y_GANG,Y_INFRACTION] => [DE] (Conf: 78.9286%, Supp: 3.015%)
[CS,N_GANG,Y_MENTAL_OBSV] => [N_INFRACTION] (Conf: 78.9216%, Supp: 2.1965%)
[36-45,DE,MED,OTHER] => [N_INFRACTION] (Conf: 78.9189%, Supp: 1.9918%)
[26-35,BLACK,MAX,Y_GANG,Y_MENTAL_OBSV] => [DE] (Conf: 78.9189%, Supp: 1.9918%)
[BLACK,N_INFRACTION,N_MENTAL_OBSV] => [N_GANG] (Conf: 78.9171%, Supp: 13.1241%)
[26-35,BLACK,MED,N_INFRACTION,N_MENTAL_OBSV] => [N_GANG] (Conf: 78.9157%, Supp: 1.7872%)
[26-35,MAX,Y_GANG,Y_INFRACTION] => [DE] (Conf: 78.9116%, Supp: 3.1651%)
[18-25,DE,N_MENTAL_OBSV,Y_GANG,Y_INFRACTION] => [MAX] (Conf: 78.9116%, Supp: 1.5825%)
[18-25,DE,MAX,N_MENTAL_OBSV,Y_GANG] => [Y_INFRACTION] (Conf: 78.9116%, Supp: 1.5825%)
[46-55,BLACK,N_GANG,Y_INFRACTION] => [DE] (Conf: 78.8991%, Supp: 1.1733%)
[DE,MED,N_MENTAL_OBSV,Y_GANG] => [BLACK] (Conf: 78.8889%, Supp: 1.9372%)
[BLACK,DE,MED,N_INFRACTION,N_MENTAL_OBSV] => [N_GANG] (Conf: 78.8863%, Supp: 4.6385%)
[18-25,BLACK,MAX,Y_INFRACTION] => [Y_GANG] (Conf: 78.8856%, Supp: 3.6698%)
[N_MENTAL_OBSV,SSR] => [nan] (Conf: 78.8845%, Supp: 2.7012%)
[265.03,BLACK,DE,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 78.8732%, Supp: 1.528%)
[MAX,N_MENTAL_OBSV,Y_GANG] => [BLACK] (Conf: 78.8618%, Supp: 3.97%)
[120.05,36-45,DE] => [Y_MENTAL_OBSV] (Conf: 78.8618%, Supp: 1.3233%)
[MAX,Y_INFRACTION,nan] => [BLACK] (Conf: 78.8618%, Supp: 1.3233%)
[18-25,BLACK,MED,Y_GANG] => [DE] (Conf: 78.8571%, Supp: 1.8827%)
[125.25,DE,Y_GANG,Y_MENTAL_OBSV] => [MAX] (Conf: 78.8571%, Supp: 1.8827%)
[BLACK,DE,N_INFRACTION,N_MENTAL_OBSV] => [N_GANG] (Conf: 78.8546%, Supp: 9.7681%)
[OTHER,Y_GANG] => [DE] (Conf: 78.853%, Supp: 3.0014%)
[110-120.10] => [N_GANG] (Conf: 78.8462%, Supp: 1.1187%)
[46-55,N_GANG,OTHER,Y_MENTAL_OBSV] => [DE] (Conf: 78.8462%, Supp: 1.678%)
[125.25,N_GANG] => [MED] (Conf: 78.836%, Supp: 6.0982%)
[120.05,36-45] => [Y_MENTAL_OBSV] (Conf: 78.8321%, Supp: 1.4734%)
[N_INFRACTION] => [DE] (Conf: 78.8317%, Supp: 51.3643%)
[26-35,MED,N_MENTAL_OBSV] => [DE] (Conf: 78.8288%, Supp: 4.7749%)
[265.03,BLACK,N_GANG] => [N_INFRACTION] (Conf: 78.8235%, Supp: 1.8281%)
[BLACK,N_GANG,N_INFRACTION] => [DE] (Conf: 78.8219%, Supp: 23.0014%)
[26-35,Y_GANG,Y_INFRACTION] => [MAX] (Conf: 78.8204%, Supp: 4.0109%)
[DE,MED,Y_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 78.8151%, Supp: 5.9891%)
[110-125.25,MED,Y_MENTAL_OBSV] => [N_GANG] (Conf: 78.8136%, Supp: 1.2688%)
[26-35,DE,MED,Y_GANG] => [BLACK] (Conf: 78.8136%, Supp: 1.2688%)
[OTHER,Y_GANG,Y_INFRACTION,Y_MENTAL_OBSV] => [MAX] (Conf: 78.8136%, Supp: 1.2688%)
[36-45,N_INFRACTION] => [DE] (Conf: 78.8123%, Supp: 14.6658%)
[18-25,DE,Y_GANG] => [BLACK] (Conf: 78.8104%, Supp: 5.7844%)
[36-45,Y_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 78.803%, Supp: 4.3111%)
[MED,SSR,nan] => [N_GANG] (Conf: 78.8018%, Supp: 2.3329%)
[36-45,MIN,OTHER] => [DE] (Conf: 78.8%, Supp: 2.6876%)
[26-35,N_GANG,N_MENTAL_OBSV,OTHER] => [DE] (Conf: 78.7966%, Supp: 3.7517%)
[MED,N_GANG,N_MENTAL_OBSV,OTHER] => [N_INFRACTION] (Conf: 78.7879%, Supp: 4.6112%)
[MAX,SSR,Y_INFRACTION,nan] => [BLACK] (Conf: 78.7879%, Supp: 1.0641%)
[26-35,MAX,N_MENTAL_OBSV,Y_GANG,Y_INFRACTION] => [DE] (Conf: 78.7879%, Supp: 1.0641%)
[26-35,MAX,N_MENTAL_OBSV,Y_GANG,Y_INFRACTION] => [BLACK] (Conf: 78.7879%, Supp: 1.0641%)
[26-35,BLACK,MED,Y_MENTAL_OBSV] => [N_GANG] (Conf: 78.7791%, Supp: 3.6971%)
[BLACK,DE,N_GANG,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 78.7679%, Supp: 9.7681%)
[DE,MAX,N_MENTAL_OBSV,Y_GANG] => [BLACK] (Conf: 78.7671%, Supp: 3.1378%)
[36-45,MAX,N_GANG,Y_INFRACTION] => [DE] (Conf: 78.7671%, Supp: 1.5689%)
[26-35,BLACK,DE,MAX,Y_GANG,Y_MENTAL_OBSV] => [Y_INFRACTION] (Conf: 78.7671%, Supp: 1.5689%)
[120.05,BLACK,N_GANG] => [Y_MENTAL_OBSV] (Conf: 78.7611%, Supp: 2.4284%)
[125.25,DE,Y_GANG,Y_INFRACTION] => [MAX] (Conf: 78.7611%, Supp: 2.4284%)
[125.25,BLACK,DE,N_GANG,Y_MENTAL_OBSV] => [MED] (Conf: 78.7565%, Supp: 2.0737%)
[MIN,N_GANG,N_INFRACTION,OTHER,Y_MENTAL_OBSV] => [DE] (Conf: 78.7546%, Supp: 2.9332%)
[36-45,BLACK] => [DE] (Conf: 78.75%, Supp: 11.1733%)
[BLACK,DE,MAX,Y_GANG] => [Y_INFRACTION] (Conf: 78.7456%, Supp: 6.1664%)
[36-45,DE,Y_GANG] => [BLACK] (Conf: 78.7356%, Supp: 1.869%)
[36-45,MIN,N_INFRACTION,OTHER,Y_MENTAL_OBSV] => [DE] (Conf: 78.7234%, Supp: 1.0095%)
[36-45,MIN,N_GANG,N_INFRACTION,OTHER,Y_MENTAL_OBSV] => [DE] (Conf: 78.7234%, Supp: 1.0095%)
[26-35,N_MENTAL_OBSV,OTHER] => [DE] (Conf: 78.7179%, Supp: 4.1883%)
[36-45,DE,MED,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 78.7149%, Supp: 2.6739%)
[110-125.25,DE,OTHER] => [N_GANG] (Conf: 78.7097%, Supp: 1.6644%)
[BLACK,N_MENTAL_OBSV,Y_INFRACTION] => [DE] (Conf: 78.7072%, Supp: 5.648%)
[110-125.25,18-25,DE,Y_GANG] => [BLACK] (Conf: 78.7037%, Supp: 1.1596%)
[N_MENTAL_OBSV,Y_GANG,Y_INFRACTION] => [DE] (Conf: 78.6932%, Supp: 3.779%)
[36-45,Y_GANG,Y_INFRACTION] => [BLACK] (Conf: 78.6885%, Supp: 1.3097%)
[18-25,BLACK,N_GANG,N_INFRACTION,N_MENTAL_OBSV] => [DE] (Conf: 78.6885%, Supp: 1.3097%)
[N_GANG,N_MENTAL_OBSV,OTHER] => [DE] (Conf: 78.6772%, Supp: 10.8731%)
[26-35,MED,N_GANG,N_MENTAL_OBSV,OTHER] => [N_INFRACTION] (Conf: 78.6667%, Supp: 1.6098%)
[36-45,MED,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 78.6624%, Supp: 3.3697%)
[56-65,BLACK,Y_MENTAL_OBSV] => [DE] (Conf: 78.6517%, Supp: 1.91%)
[56-65,BLACK,Y_MENTAL_OBSV] => [N_INFRACTION] (Conf: 78.6517%, Supp: 1.91%)
[N_GANG,N_INFRACTION,SSR] => [nan] (Conf: 78.6517%, Supp: 2.8649%)
[N_MENTAL_OBSV,OTHER] => [DE] (Conf: 78.6477%, Supp: 12.06%)
[125.25,DE,N_GANG] => [MED] (Conf: 78.6477%, Supp: 6.03%)
[36-45,MED,N_GANG,OTHER] => [N_INFRACTION] (Conf: 78.6408%, Supp: 2.2101%)
[36-45,BLACK,DE,N_GANG,Y_INFRACTION] => [Y_MENTAL_OBSV] (Conf: 78.6408%, Supp: 2.2101%)
[46-55,MED,Y_INFRACTION] => [DE] (Conf: 78.6325%, Supp: 1.2551%)
[140.20,BLACK,DE] => [N_INFRACTION] (Conf: 78.6325%, Supp: 1.2551%)
[125.25,18-25,DE,Y_GANG] => [MAX] (Conf: 78.6325%, Supp: 1.2551%)
[36-45,MIN,N_GANG,OTHER] => [DE] (Conf: 78.629%, Supp: 2.6603%)
[26-35,BLACK,MAX,Y_GANG] => [DE] (Conf: 78.6184%, Supp: 3.2606%)
[36-45,BLACK,MED,N_INFRACTION] => [DE] (Conf: 78.6164%, Supp: 3.4106%)
[26-35,MED,N_GANG,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 78.5908%, Supp: 3.9563%)
[120.05,BLACK,DE,N_GANG] => [Y_MENTAL_OBSV] (Conf: 78.5714%, Supp: 2.251%)
[26-35,MAX,Y_GANG,Y_MENTAL_OBSV] => [DE] (Conf: 78.5714%, Supp: 2.7012%)
[140.20,36-45,N_GANG] => [N_INFRACTION] (Conf: 78.5714%, Supp: 1.0505%)
[110-125.25,DE,MED,Y_MENTAL_OBSV] => [N_GANG] (Conf: 78.5714%, Supp: 1.2005%)
[26-35,N_GANG,WHITE,Y_MENTAL_OBSV] => [DE] (Conf: 78.5714%, Supp: 1.0505%)
[26-35,BLACK,DE,Y_GANG,Y_INFRACTION] => [MAX] (Conf: 78.5714%, Supp: 2.4011%)
[46-55] => [N_INFRACTION] (Conf: 78.5569%, Supp: 10.5457%)
[46-55,DE,N_GANG] => [N_INFRACTION] (Conf: 78.542%, Supp: 7.7899%)
[18-25,MAX,N_MENTAL_OBSV,Y_GANG] => [BLACK] (Conf: 78.5311%, Supp: 1.8963%)
[36-45,DE,MAX,N_INFRACTION] => [N_GANG] (Conf: 78.5124%, Supp: 1.296%)
[125.25,BLACK,Y_GANG,Y_INFRACTION] => [MAX] (Conf: 78.4946%, Supp: 1.9918%)
[46-55,DE,N_GANG,OTHER] => [N_INFRACTION] (Conf: 78.4753%, Supp: 2.3874%)
[WHITE] => [DE] (Conf: 78.456%, Supp: 5.9618%)
[BLACK,N_GANG,N_MENTAL_OBSV,Y_INFRACTION] => [DE] (Conf: 78.4553%, Supp: 2.633%)
[125.25,BLACK,DE,Y_GANG,Y_INFRACTION] => [MAX] (Conf: 78.453%, Supp: 1.9372%)
[BLACK,N_INFRACTION] => [DE] (Conf: 78.452%, Supp: 27.5171%)
[125.25,Y_GANG,Y_INFRACTION] => [MAX] (Conf: 78.4483%, Supp: 2.4829%)
[46-55,DE,OTHER] => [N_INFRACTION] (Conf: 78.4483%, Supp: 2.4829%)
[36-45,BLACK,MAX,Y_INFRACTION,Y_MENTAL_OBSV] => [DE] (Conf: 78.4483%, Supp: 1.2415%)
[26-35,BLACK,Y_GANG,Y_MENTAL_OBSV] => [DE] (Conf: 78.4387%, Supp: 2.8786%)
[DE,N_INFRACTION,Y_GANG] => [BLACK] (Conf: 78.436%, Supp: 4.5157%)
[46-55,MIN,Y_MENTAL_OBSV] => [DE] (Conf: 78.4314%, Supp: 2.7285%)
[46-55,WHITE] => [DE] (Conf: 78.4314%, Supp: 1.0914%)
[220.16,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 78.4314%, Supp: 1.0914%)
[36-45,BLACK,MED,N_GANG,N_INFRACTION,N_MENTAL_OBSV] => [DE] (Conf: 78.4314%, Supp: 1.0914%)
[36-45,BLACK,DE,MED,N_GANG,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 78.4314%, Supp: 1.0914%)
[18-25,DE,Y_GANG,Y_INFRACTION] => [BLACK] (Conf: 78.4211%, Supp: 4.0655%)
[56-65,BLACK,N_GANG,Y_MENTAL_OBSV] => [DE] (Conf: 78.4091%, Supp: 1.8827%)
[140.25,BLACK,N_GANG] => [N_INFRACTION] (Conf: 78.4%, Supp: 1.337%)
[MAX,SSR,Y_INFRACTION] => [BLACK] (Conf: 78.3784%, Supp: 1.1869%)
[N_MENTAL_OBSV,OTHER,Y_GANG] => [DE] (Conf: 78.3784%, Supp: 1.1869%)
[110-125.25,MAX,Y_GANG,Y_INFRACTION] => [BLACK] (Conf: 78.3784%, Supp: 1.1869%)
[MAX,N_INFRACTION,N_MENTAL_OBSV,Y_GANG] => [BLACK] (Conf: 78.3784%, Supp: 1.1869%)
[BLACK,MED] => [N_GANG] (Conf: 78.3664%, Supp: 19.3724%)
[110-125.25,Y_GANG,Y_INFRACTION] => [BLACK] (Conf: 78.3582%, Supp: 1.4325%)
[MED,Y_GANG,Y_INFRACTION] => [DE] (Conf: 78.355%, Supp: 2.4693%)
[110-125.25,OTHER] => [N_GANG] (Conf: 78.3439%, Supp: 1.678%)
[160.10,DE,Y_MENTAL_OBSV] => [N_GANG] (Conf: 78.3439%, Supp: 1.678%)
[26-35,DE,N_GANG,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 78.3418%, Supp: 6.3165%)
[MIN,N_INFRACTION,OTHER,Y_MENTAL_OBSV] => [DE] (Conf: 78.3394%, Supp: 2.9604%)
[46-55,BLACK,DE,N_GANG] => [N_INFRACTION] (Conf: 78.3375%, Supp: 4.2428%)
[CS,MED,N_GANG] => [N_INFRACTION] (Conf: 78.3333%, Supp: 1.2824%)
[56-65,MIN,Y_MENTAL_OBSV] => [DE] (Conf: 78.3217%, Supp: 1.528%)
[56-65,MIN,N_GANG,Y_MENTAL_OBSV] => [DE] (Conf: 78.3217%, Supp: 1.528%)
[BLACK,DEP,N_INFRACTION] => [N_GANG] (Conf: 78.3019%, Supp: 1.1323%)
[56-65,DE,N_GANG,Y_MENTAL_OBSV] => [N_INFRACTION] (Conf: 78.3019%, Supp: 2.2647%)
[120.05,MED,N_GANG,N_INFRACTION] => [Y_MENTAL_OBSV] (Conf: 78.3019%, Supp: 1.1323%)
[56-65,MIN,N_INFRACTION,Y_MENTAL_OBSV] => [DE] (Conf: 78.2946%, Supp: 1.3779%)
[56-65,MIN,N_GANG,N_INFRACTION,Y_MENTAL_OBSV] => [DE] (Conf: 78.2946%, Supp: 1.3779%)
[WHITE] => [N_INFRACTION] (Conf: 78.2765%, Supp: 5.9482%)
